id,Type_fraude,cluster,Date_systeme
6716632022-11-25 09:05:55.213,fake ville,2,2024-06-27 21:31:09.934297
6716672022-11-25 10:53:28.157,fake ville,2,2024-06-27 21:31:09.934297
6716732022-11-25 15:19:28.496,fake ville,2,2024-06-27 21:31:09.934297
6717342022-11-29 10:03:20.979,fake ville,2,2024-06-27 21:31:09.934297
6717522022-11-29 13:29:08.988,fake ville,2,2024-06-27 21:31:09.934297
6717532022-11-29 13:36:09.662,fake ville,2,2024-06-27 21:31:09.934297
6717572022-11-29 14:55:23.492,fake ville,2,2024-06-27 21:31:09.934297
6717582022-11-29 14:31:42.837,fake ville,2,2024-06-27 21:31:09.934297
6717732022-11-29 16:34:52.940,fake ville,2,2024-06-27 21:31:09.934297
6717762022-11-29 16:32:44.746,fake ville,2,2024-06-27 21:31:09.934297
6718122022-11-30 11:14:07.460,fake ville,2,2024-06-27 21:31:09.934297
6718312022-11-30 14:08:32.001,fake ville,2,2024-06-27 21:31:09.934297
6718322022-11-30 14:07:10.719,fake ville,2,2024-06-27 21:31:09.934297
6718342022-11-30 14:52:03.539,fake ville,2,2024-06-27 21:31:09.934297
6718372022-11-30 15:03:07.924,fake ville,2,2024-06-27 21:31:09.934297
6718392022-11-30 15:18:30.503,fake ville,2,2024-06-27 21:31:09.934297
6718422022-11-30 15:32:05.489,fake ville,2,2024-06-27 21:31:09.934297
6718572022-11-30 18:18:43.834,fake ville,2,2024-06-27 21:31:09.934297
6718742022-12-01 12:54:25.973,fake ville,2,2024-06-27 21:31:09.934297
6719392022-12-02 16:15:14.088,fake ville,2,2024-06-27 21:31:09.934297
6719452022-12-02 17:12:07.507,fake ville,2,2024-06-27 21:31:09.934297
6719492022-12-02 18:29:49.927,fake ville,2,2024-06-27 21:31:09.934297
6719712022-12-05 10:13:17.037,fake ville,2,2024-06-27 21:31:09.934297
6719752022-12-05 10:23:10.882,fake ville,2,2024-06-27 21:31:09.934297
6719782022-12-05 10:29:05.446,fake ville,2,2024-06-27 21:31:09.934297
6719962022-12-05 14:14:07.695,fake ville,2,2024-06-27 21:31:09.934297
6720402022-12-06 11:33:14.444,fake ville,2,2024-06-27 21:31:09.934297
6720432022-12-06 11:53:48.991,fake ville,2,2024-06-27 21:31:09.934297
6720532022-12-06 14:06:19.995,fake ville,2,2024-06-27 21:31:09.934297
6720582022-12-06 16:10:29.039,fake ville,2,2024-06-27 21:31:09.934297
6720592022-12-07 08:49:52.436,fake ville,2,2024-06-27 21:31:09.934297
6720902022-12-07 15:59:52.735,fake ville,2,2024-06-27 21:31:09.934297
6720922022-12-07 16:58:10.046,fake ville,2,2024-06-27 21:31:09.934297
6720952022-12-07 16:37:32.537,fake ville,2,2024-06-27 21:31:09.934297
6720992022-12-07 17:02:34.949,fake ville,2,2024-06-27 21:31:09.934297
6721162022-12-08 14:01:04.871,fake ville,2,2024-06-27 21:31:09.934297
6721202022-12-08 15:39:17.312,fake ville,2,2024-06-27 21:31:09.934297
6721222022-12-08 15:45:13.695,fake ville,2,2024-06-27 21:31:09.934297
6721232022-12-08 15:50:58.001,fake ville,2,2024-06-27 21:31:09.934297
6721432022-12-09 09:48:15.977,fake ville,2,2024-06-27 21:31:09.934297
6721452022-12-09 10:00:19.476,fake ville,2,2024-06-27 21:31:09.934297
6721492022-12-09 10:37:00.532,fake ville,2,2024-06-27 21:31:09.934297
6721592022-12-09 14:39:23.210,fake ville,2,2024-06-27 21:31:09.934297
6722562022-12-12 17:01:27.846,fake ville,2,2024-06-27 21:31:09.934297
6722822022-12-13 14:52:15.237,fake ville,2,2024-06-27 21:31:09.934297
6722972022-12-13 16:10:07.177,fake ville,2,2024-06-27 21:31:09.934297
6723012022-12-13 16:48:41.911,fake ville,2,2024-06-27 21:31:09.934297
6723042022-12-14 08:40:39.858,fake ville,2,2024-06-27 21:31:09.934297
6723092022-12-14 10:19:13.421,fake ville,2,2024-06-27 21:31:09.934297
6723112022-12-14 10:49:54.110,fake ville,2,2024-06-27 21:31:09.934297
6723312022-12-14 16:09:31.805,fake ville,2,2024-06-27 21:31:09.934297
6723592022-12-15 14:45:07.610,fake ville,2,2024-06-27 21:31:09.934297
6723602022-12-15 14:47:45.562,fake ville,2,2024-06-27 21:31:09.934297
6724252022-12-16 15:51:18.426,fake ville,2,2024-06-27 21:31:09.934297
6724422022-12-19 08:50:04.195,fake ville,2,2024-06-27 21:31:09.934297
6724682022-12-19 15:26:08.187,fake ville,2,2024-06-27 21:31:09.934297
6724752022-12-19 15:47:28.312,fake ville,2,2024-06-27 21:31:09.934297
6725882022-12-22 12:01:45.249,fake ville,2,2024-06-27 21:31:09.934297
6726392022-12-23 16:31:53.811,fake ville,2,2024-06-27 21:31:09.934297
6726412022-12-23 16:40:38.911,fake ville,2,2024-06-27 21:31:09.934297
6726452022-12-23 17:11:38.018,fake ville,2,2024-06-27 21:31:09.934297
6726582022-12-26 13:15:51.696,fake ville,2,2024-06-27 21:31:09.934297
6727372022-12-28 09:32:03.042,fake ville,2,2024-06-27 21:31:09.934297
6727442022-12-28 11:37:44.146,fake ville,2,2024-06-27 21:31:09.934297
6727742022-12-29 09:30:17.668,fake ville,2,2024-06-27 21:31:09.934297
6728022022-12-30 09:10:23.177,fake ville,2,2024-06-27 21:31:09.934297
6728412023-01-02 20:45:17.062,fake ville,2,2024-06-27 21:31:09.934297
6728462023-01-05 17:05:41.609,fake ville,2,2024-06-27 21:31:09.934297
6728762023-01-04 09:24:02.120,fake ville,2,2024-06-27 21:31:09.934297
6728962023-01-04 15:53:16.548,fake ville,2,2024-06-27 21:31:09.934297
6729052023-01-05 09:51:27.918,fake ville,2,2024-06-27 21:31:09.934297
6729522023-01-06 16:10:27.289,fake ville,2,2024-06-27 21:31:09.934297
6729542023-01-06 16:29:30.446,fake ville,2,2024-06-27 21:31:09.934297
6729652023-01-07 10:38:35.052,fake ville,2,2024-06-27 21:31:09.934297
6730282023-01-10 15:43:56.999,fake ville,2,2024-06-27 21:31:09.934297
6730432023-01-11 08:40:51.037,fake ville,2,2024-06-27 21:31:09.934297
6731012023-01-11 15:49:10.175,fake ville,2,2024-06-27 21:31:09.934297
6731032023-01-11 15:59:35.898,fake ville,2,2024-06-27 21:31:09.934297
6731262023-01-12 10:06:43.745,fake ville,2,2024-06-27 21:31:09.934297
6731682023-01-13 09:56:18.247,fake ville,2,2024-06-27 21:31:09.934297
6731822023-01-13 14:57:21.904,fake ville,2,2024-06-27 21:31:09.934297
6731942023-01-13 17:21:55.284,fake ville,2,2024-06-27 21:31:09.934297
6732022023-01-14 11:54:46.576,fake ville,2,2024-06-27 21:31:09.934297
6732092023-01-16 14:22:16.654,fake ville,2,2024-06-27 21:31:09.934297
6732232023-01-16 17:37:49.047,fake ville,2,2024-06-27 21:31:09.934297
6732272023-01-16 18:26:08.257,fake ville,2,2024-06-27 21:31:09.934297
6732402023-01-17 15:28:49.348,fake ville,2,2024-06-27 21:31:09.934297
6732482023-01-18 17:45:29.374,fake ville,2,2024-06-27 21:31:09.934297
6733562023-01-20 14:50:33.000,fake ville,2,2024-06-27 21:31:09.934297
6733592023-01-20 15:26:26.476,fake ville,2,2024-06-27 21:31:09.934297
6733602023-01-20 15:35:39.980,fake ville,2,2024-06-27 21:31:09.934297
6733782023-01-20 19:01:12.068,fake ville,2,2024-06-27 21:31:09.934297
6733912023-01-23 12:13:56.054,fake ville,2,2024-06-27 21:31:09.934297
6734452023-01-24 16:59:42.588,fake ville,2,2024-06-27 21:31:09.934297
6734732023-01-25 14:04:16.646,fake ville,2,2024-06-27 21:31:09.934297
6735922023-01-30 09:51:50.443,fake ville,2,2024-06-27 21:31:09.934297
6735952023-01-30 10:37:36.480,fake ville,2,2024-06-27 21:31:09.934297
6736112023-01-30 12:58:21.867,fake ville,2,2024-06-27 21:31:09.934297
6736192023-01-30 14:05:08.883,fake ville,2,2024-06-27 21:31:09.934297
6736332023-01-30 15:55:41.236,fake ville,2,2024-06-27 21:31:09.934297
6736372023-01-30 16:40:16.693,fake ville,2,2024-06-27 21:31:09.934297
6736592023-01-31 10:18:44.209,fake ville,2,2024-06-27 21:31:09.934297
6737422023-02-01 15:05:40.263,fake ville,2,2024-06-27 21:31:09.934297
6737662023-02-02 11:12:05.900,fake ville,2,2024-06-27 21:31:09.934297
6738332023-02-03 12:54:39.597,fake ville,2,2024-06-27 21:31:09.934297
6740142023-02-07 16:29:49.526,fake ville,2,2024-06-27 21:31:09.934297
6741932023-02-09 10:33:56.287,fake ville,2,2024-06-27 21:31:09.934297
6742172023-02-09 11:43:03.423,fake ville,2,2024-06-27 21:31:09.934297
6742252023-02-09 12:23:53.663,fake ville,2,2024-06-27 21:31:09.934297
6742532023-02-09 16:55:02.641,fake ville,2,2024-06-27 21:31:09.934297
6742952023-02-10 09:47:32.865,fake ville,2,2024-06-27 21:31:09.934297
6743212023-02-10 14:58:14.424,fake ville,2,2024-06-27 21:31:09.934297
6743232023-02-10 15:11:10.301,fake ville,2,2024-06-27 21:31:09.934297
6743392023-02-10 16:31:52.071,fake ville,2,2024-06-27 21:31:09.934297
6743682023-02-13 10:44:13.476,fake ville,2,2024-06-27 21:31:09.934297
6743812023-02-13 11:15:23.928,fake ville,2,2024-06-27 21:31:09.934297
6744132023-02-13 14:53:33.414,fake ville,2,2024-06-27 21:31:09.934297
6744322023-02-13 17:03:32.716,fake ville,2,2024-06-27 21:31:09.934297
6744602023-02-14 08:56:15.712,fake ville,2,2024-06-27 21:31:09.934297
6744622023-02-14 09:18:18.778,fake ville,2,2024-06-27 21:31:09.934297
6744952023-02-14 10:26:21.278,fake ville,2,2024-06-27 21:31:09.934297
6745872023-02-14 16:42:43.796,fake ville,2,2024-06-27 21:31:09.934297
6745902023-02-14 16:49:52.323,fake ville,2,2024-06-27 21:31:09.934297
6746052023-02-14 18:33:12.648,fake ville,2,2024-06-27 21:31:09.934297
6748362023-02-16 15:23:47.784,fake ville,2,2024-06-27 21:31:09.934297
6748772023-02-16 17:41:07.967,fake ville,2,2024-06-27 21:31:09.934297
6749622023-02-17 14:29:00.833,fake ville,2,2024-06-27 21:31:09.934297
6750722023-02-20 10:14:48.282,fake ville,2,2024-06-27 21:31:09.934297
6750982023-02-20 13:36:32.741,fake ville,2,2024-06-27 21:31:09.934297
6751702023-02-21 10:04:08.318,fake ville,2,2024-06-27 21:31:09.934297
6751852023-02-21 11:05:34.912,fake ville,2,2024-06-27 21:31:09.934297
6753742023-02-22 15:24:10.240,fake ville,2,2024-06-27 21:31:09.934297
6753832023-02-22 16:35:43.182,fake ville,2,2024-06-27 21:31:09.934297
6755012023-02-23 14:38:03.571,fake ville,2,2024-06-27 21:31:09.934297
6755112023-02-23 15:25:11.395,fake ville,2,2024-06-27 21:31:09.934297
6755122023-02-23 15:40:11.222,fake ville,2,2024-06-27 21:31:09.934297
6755212023-02-23 15:49:34.055,fake ville,2,2024-06-27 21:31:09.934297
6755312023-02-23 16:25:11.966,fake ville,2,2024-06-27 21:31:09.934297
6755442023-02-24 08:08:59.901,fake ville,2,2024-06-27 21:31:09.934297
6755682023-02-24 09:44:25.198,fake ville,2,2024-06-27 21:31:09.934297
6755842023-02-24 10:32:23.951,fake ville,2,2024-06-27 21:31:09.934297
6757582023-02-27 11:40:24.301,fake ville,2,2024-06-27 21:31:09.934297
6758522023-02-28 08:26:34.181,fake ville,2,2024-06-27 21:31:09.934297
6758892023-02-28 11:22:09.417,fake ville,2,2024-06-27 21:31:09.934297
6759042023-02-28 13:19:59.186,fake ville,2,2024-06-27 21:31:09.934297
6759192023-02-28 14:03:07.385,fake ville,2,2024-06-27 21:31:09.934297
6759662023-02-28 18:12:37.247,fake ville,2,2024-06-27 21:31:09.934297
6759882023-03-01 09:55:23.769,fake ville,2,2024-06-27 21:31:09.934297
6761502023-03-02 14:30:58.327,fake ville,2,2024-06-27 21:31:09.934297
6761612023-03-02 15:21:16.768,fake ville,2,2024-06-27 21:31:09.934297
6761912023-03-03 08:58:20.114,fake ville,2,2024-06-27 21:31:09.934297
6762062023-03-03 10:36:18.462,fake ville,2,2024-06-27 21:31:09.934297
6762142023-03-03 11:45:22.371,fake ville,2,2024-06-27 21:31:09.934297
6764312023-03-06 15:45:43.942,fake ville,0,2024-06-27 21:31:09.934297
6772022023-03-16 13:56:29.190,fake ville,0,2024-06-27 21:31:09.934297
6773972023-03-21 09:10:40.781,fake ville,0,2024-06-27 21:31:09.934297
6775112023-03-22 10:15:54.103,fake ville,0,2024-06-27 21:31:09.934297
6775202023-03-22 11:10:48.199,fake ville,0,2024-06-27 21:31:09.934297
6776302023-03-22 18:10:44.545,fake ville,0,2024-06-27 21:31:09.934297
6776462023-03-23 10:09:37.255,fake ville,0,2024-06-27 21:31:09.934297
6776622023-03-23 12:36:39.012,fake ville,0,2024-06-27 21:31:09.934297
6777962023-03-24 14:28:30.308,fake ville,0,2024-06-27 21:31:09.934297
6778002023-03-24 15:27:51.006,fake ville,0,2024-06-27 21:31:09.934297
6778252023-03-27 09:26:04.180,fake ville,0,2024-06-27 21:31:09.934297
6778562023-03-27 12:16:31.713,fake ville,0,2024-06-27 21:31:09.934297
6778582023-03-27 12:26:44.097,fake ville,0,2024-06-27 21:31:09.934297
6778612023-03-27 12:32:18.464,fake ville,0,2024-06-27 21:31:09.934297
6778892023-03-28 08:09:42.249,fake ville,0,2024-06-27 21:31:09.934297
6779152023-03-28 10:51:08.203,fake ville,0,2024-06-27 21:31:09.934297
6779192023-03-28 11:41:45.788,fake ville,0,2024-06-27 21:31:09.934297
6779242023-03-28 12:24:43.274,fake ville,0,2024-06-27 21:31:09.934297
6779262023-03-28 12:23:14.991,fake ville,0,2024-06-27 21:31:09.934297
6779462023-03-28 14:24:35.835,fake ville,0,2024-06-27 21:31:09.934297
6779862023-03-29 09:52:31.298,fake ville,0,2024-06-27 21:31:09.934297
6779952023-03-29 10:08:42.096,fake ville,0,2024-06-27 21:31:09.934297
6780142023-03-29 11:00:44.717,fake ville,0,2024-06-27 21:31:09.934297
6780212023-03-29 11:48:46.503,fake ville,0,2024-06-27 21:31:09.934297
6780502023-03-29 14:12:06.938,fake ville,0,2024-06-27 21:31:09.934297
6780552023-03-29 14:45:07.369,fake ville,0,2024-06-27 21:31:09.934297
6780872023-03-30 10:09:49.628,fake ville,0,2024-06-27 21:31:09.934297
6780882023-03-30 10:33:21.657,fake ville,0,2024-06-27 21:31:09.934297
6780922023-03-30 10:34:52.208,fake ville,0,2024-06-27 21:31:09.934297
6781022023-03-30 13:05:21.044,fake ville,0,2024-06-27 21:31:09.934297
6781152023-03-30 13:59:58.400,fake ville,0,2024-06-27 21:31:09.934297
6781542023-03-30 21:57:10.754,fake ville,0,2024-06-27 21:31:09.934297
6781662023-03-31 10:04:09.387,fake ville,0,2024-06-27 21:31:09.934297
6781722023-03-31 10:32:01.678,fake ville,0,2024-06-27 21:31:09.934297
6781802023-03-31 10:24:37.012,fake ville,0,2024-06-27 21:31:09.934297
6782022023-03-31 12:59:07.241,fake ville,0,2024-06-27 21:31:09.934297
6782072023-03-31 13:39:47.128,fake ville,0,2024-06-27 21:31:09.934297
6782192023-03-31 14:41:22.466,fake ville,0,2024-06-27 21:31:09.934297
6782322023-03-31 15:45:30.447,fake ville,0,2024-06-27 21:31:09.934297
6782452023-04-03 08:06:02.446,fake ville,0,2024-06-27 21:31:09.934297
6782482023-04-03 08:46:47.031,fake ville,0,2024-06-27 21:31:09.934297
6782502023-04-03 09:39:37.291,fake ville,0,2024-06-27 21:31:09.934297
6782542023-04-03 09:50:05.191,fake ville,0,2024-06-27 21:31:09.934297
6782552023-04-03 10:02:10.060,fake ville,0,2024-06-27 21:31:09.934297
6782852023-04-03 14:13:44.900,fake ville,0,2024-06-27 21:31:09.934297
6782972023-04-03 16:36:39.320,fake ville,0,2024-06-27 21:31:09.934297
6783292023-04-04 13:10:52.455,fake ville,0,2024-06-27 21:31:09.934297
6783302023-04-04 14:16:34.880,fake ville,0,2024-06-27 21:31:09.934297
6783572023-04-05 08:22:52.033,fake ville,0,2024-06-27 21:31:09.934297
6783692023-04-05 09:23:25.564,fake ville,0,2024-06-27 21:31:09.934297
6783872023-04-05 11:02:20.789,fake ville,0,2024-06-27 21:31:09.934297
6783962023-04-05 13:27:35.831,fake ville,0,2024-06-27 21:31:09.934297
6783972023-04-05 13:31:20.633,fake ville,0,2024-06-27 21:31:09.934297
6784032023-04-05 14:47:12.017,fake ville,0,2024-06-27 21:31:09.934297
6784062023-04-05 15:34:16.329,fake ville,0,2024-06-27 21:31:09.934297
6784102023-04-05 22:46:56.921,fake ville,0,2024-06-27 21:31:09.934297
6784132023-04-06 08:30:53.258,fake ville,0,2024-06-27 21:31:09.934297
6784402023-04-06 11:39:47.123,fake ville,0,2024-06-27 21:31:09.934297
6784432023-04-06 12:06:57.978,fake ville,0,2024-06-27 21:31:09.934297
6784552023-04-06 14:12:55.676,fake ville,0,2024-06-27 21:31:09.934297
6784562023-04-06 14:15:05.984,fake ville,0,2024-06-27 21:31:09.934297
6784682023-04-07 08:07:05.246,fake ville,0,2024-06-27 21:31:09.934297
6784732023-04-07 09:23:59.693,fake ville,0,2024-06-27 21:31:09.934297
6784812023-04-07 10:05:03.693,fake ville,0,2024-06-27 21:31:09.934297
6784972023-04-07 10:47:49.316,fake ville,0,2024-06-27 21:31:09.934297
6784982023-04-07 10:54:43.774,fake ville,0,2024-06-27 21:31:09.934297
6785052023-04-07 11:30:13.819,fake ville,0,2024-06-27 21:31:09.934297
6785062023-04-07 11:57:49.046,fake ville,0,2024-06-27 21:31:09.934297
6785092023-04-07 12:55:30.214,fake ville,0,2024-06-27 21:31:09.934297
6785132023-04-07 13:00:41.452,fake ville,0,2024-06-27 21:31:09.934297
6785142023-04-07 13:14:46.587,fake ville,0,2024-06-27 21:31:09.934297
6785272023-04-07 16:06:54.618,fake ville,0,2024-06-27 21:31:09.934297
6785492023-04-11 07:35:25.163,fake ville,0,2024-06-27 21:31:09.934297
6785602023-04-11 10:32:01.142,fake ville,0,2024-06-27 21:31:09.934297
6785752023-04-11 12:17:12.867,fake ville,0,2024-06-27 21:31:09.934297
6785772023-04-11 12:33:54.890,fake ville,0,2024-06-27 21:31:09.934297
6785802023-04-11 12:41:21.660,fake ville,0,2024-06-27 21:31:09.934297
6785812023-04-11 12:54:52.635,fake ville,0,2024-06-27 21:31:09.934297
6785832023-04-11 13:01:29.813,fake ville,0,2024-06-27 21:31:09.934297
6785882023-04-11 13:45:46.877,fake ville,0,2024-06-27 21:31:09.934297
6786032023-04-11 15:36:01.308,fake ville,0,2024-06-27 21:31:09.934297
6786072023-04-11 16:23:10.154,fake ville,0,2024-06-27 21:31:09.934297
6786422023-04-12 11:29:24.939,fake ville,0,2024-06-27 21:31:09.934297
6787012023-04-13 09:43:50.602,fake ville,0,2024-06-27 21:31:09.934297
6787112023-04-13 10:16:04.112,fake ville,0,2024-06-27 21:31:09.934297
6787342023-04-13 12:04:08.786,fake ville,0,2024-06-27 21:31:09.934297
6787572023-04-13 15:07:05.098,fake ville,0,2024-06-27 21:31:09.934297
6787842023-04-14 08:35:58.640,fake ville,0,2024-06-27 21:31:09.934297
6787852023-04-14 08:40:21.431,fake ville,0,2024-06-27 21:31:09.934297
6787862023-04-14 08:41:46.483,fake ville,0,2024-06-27 21:31:09.934297
6787902023-04-14 08:56:29.426,fake ville,0,2024-06-27 21:31:09.934297
6787932023-04-14 09:07:56.420,fake ville,0,2024-06-27 21:31:09.934297
6788032023-04-14 10:03:28.491,fake ville,0,2024-06-27 21:31:09.934297
6788252023-04-14 12:17:08.053,fake ville,0,2024-06-27 21:31:09.934297
6788352023-04-14 12:48:36.147,fake ville,0,2024-06-27 21:31:09.934297
6788552023-04-14 13:52:25.290,fake ville,0,2024-06-27 21:31:09.934297
6788982023-04-16 22:45:48.692,fake ville,0,2024-06-27 21:31:09.934297
6788992023-04-16 22:51:04.377,fake ville,0,2024-06-27 21:31:09.934297
6789022023-04-17 08:22:39.371,fake ville,0,2024-06-27 21:31:09.934297
6789032023-04-17 08:33:49.328,fake ville,0,2024-06-27 21:31:09.934297
6789192023-04-17 10:22:50.365,fake ville,0,2024-06-27 21:31:09.934297
6789602023-04-17 13:05:07.724,fake ville,0,2024-06-27 21:31:09.934297
6789752023-04-17 14:42:35.096,fake ville,0,2024-06-27 21:31:09.934297
6790062023-04-17 17:11:38.520,fake ville,0,2024-06-27 21:31:09.934297
6790152023-04-18 09:10:56.947,fake ville,0,2024-06-27 21:31:09.934297
6790402023-04-18 11:00:04.527,fake ville,0,2024-06-27 21:31:09.934297
6790512023-04-18 11:31:48.642,fake ville,0,2024-06-27 21:31:09.934297
6790522023-04-18 11:49:29.297,fake ville,0,2024-06-27 21:31:09.934297
6790582023-04-18 12:49:44.612,fake ville,0,2024-06-27 21:31:09.934297
6790882023-04-19 00:21:00.632,fake ville,0,2024-06-27 21:31:09.934297
6790942023-04-19 09:12:49.786,fake ville,0,2024-06-27 21:31:09.934297
6791062023-04-19 09:57:41.059,fake ville,0,2024-06-27 21:31:09.934297
6791192023-04-19 11:30:41.659,fake ville,0,2024-06-27 21:31:09.934297
6791232023-04-19 12:06:56.070,fake ville,0,2024-06-27 21:31:09.934297
6791342023-04-19 13:17:48.368,fake ville,0,2024-06-27 21:31:09.934297
6791572023-04-20 07:19:57.042,fake ville,0,2024-06-27 21:31:09.934297
6791582023-04-20 08:15:50.422,fake ville,0,2024-06-27 21:31:09.934297
6791672023-04-20 08:32:52.329,fake ville,0,2024-06-27 21:31:09.934297
6791712023-04-20 09:28:49.653,fake ville,0,2024-06-27 21:31:09.934297
6791832023-04-20 10:25:41.728,fake ville,0,2024-06-27 21:31:09.934297
6791852023-04-20 10:31:19.250,fake ville,0,2024-06-27 21:31:09.934297
6791882023-04-20 10:40:54.055,fake ville,0,2024-06-27 21:31:09.934297
6791902023-04-20 10:44:56.902,fake ville,0,2024-06-27 21:31:09.934297
6791912023-04-20 10:45:05.147,fake ville,0,2024-06-27 21:31:09.934297
6791972023-04-20 11:39:27.658,fake ville,0,2024-06-27 21:31:09.934297
6791992023-04-20 12:08:54.169,fake ville,0,2024-06-27 21:31:09.934297
6792102023-04-20 14:35:22.544,fake ville,0,2024-06-27 21:31:09.934297
6792122023-04-20 14:42:15.485,fake ville,0,2024-06-27 21:31:09.934297
6792232023-04-20 16:26:02.849,fake ville,0,2024-06-27 21:31:09.934297
6792572023-04-21 13:04:35.001,fake ville,0,2024-06-27 21:31:09.934297
6792762023-04-24 07:46:12.918,fake ville,0,2024-06-27 21:31:09.934297
6792782023-04-24 08:57:47.218,fake ville,0,2024-06-27 21:31:09.934297
6793012023-04-24 10:56:12.183,fake ville,0,2024-06-27 21:31:09.934297
6793032023-04-24 12:15:27.005,fake ville,0,2024-06-27 21:31:09.934297
6793102023-04-24 13:12:29.374,fake ville,0,2024-06-27 21:31:09.934297
6793172023-04-24 14:29:25.742,fake ville,0,2024-06-27 21:31:09.934297
6793262023-04-24 14:47:34.997,fake ville,0,2024-06-27 21:31:09.934297
6793482023-04-24 16:22:56.791,fake ville,0,2024-06-27 21:31:09.934297
6793612023-04-25 08:41:38.572,fake ville,0,2024-06-27 21:31:09.934297
6793832023-04-25 10:51:16.702,fake ville,0,2024-06-27 21:31:09.934297
6794032023-04-25 14:29:45.751,fake ville,0,2024-06-27 21:31:09.934297
6794332023-04-25 14:50:16.074,fake ville,0,2024-06-27 21:31:09.934297
6794502023-04-25 19:36:21.319,fake ville,0,2024-06-27 21:31:09.934297
6794582023-04-26 09:56:49.912,fake ville,0,2024-06-27 21:31:09.934297
6794682023-04-26 10:12:26.065,fake ville,0,2024-06-27 21:31:09.934297
6794762023-04-26 10:35:36.405,fake ville,0,2024-06-27 21:31:09.934297
6794822023-04-26 11:02:07.108,fake ville,0,2024-06-27 21:31:09.934297
6794832023-04-26 11:04:45.780,fake ville,0,2024-06-27 21:31:09.934297
6794852023-04-26 11:20:53.291,fake ville,0,2024-06-27 21:31:09.934297
6795082023-04-26 12:11:30.659,fake ville,0,2024-06-27 21:31:09.934297
6795162023-04-26 12:58:01.163,fake ville,0,2024-06-27 21:31:09.934297
6795242023-04-26 13:32:28.673,fake ville,0,2024-06-27 21:31:09.934297
6795252023-04-26 14:12:18.170,fake ville,0,2024-06-27 21:31:09.934297
6795262023-04-26 14:23:15.943,fake ville,0,2024-06-27 21:31:09.934297
6795292023-04-26 15:27:44.909,fake ville,0,2024-06-27 21:31:09.934297
6795302023-04-26 15:38:58.322,fake ville,0,2024-06-27 21:31:09.934297
6795342023-04-26 16:37:26.451,fake ville,0,2024-06-27 21:31:09.934297
6795452023-04-27 06:58:51.498,fake ville,0,2024-06-27 21:31:09.934297
6795462023-04-27 08:21:52.222,fake ville,0,2024-06-27 21:31:09.934297
6795472023-04-27 08:20:51.397,fake ville,0,2024-06-27 21:31:09.934297
6795542023-04-27 09:13:40.598,fake ville,0,2024-06-27 21:31:09.934297
6795612023-04-27 10:08:10.432,fake ville,0,2024-06-27 21:31:09.934297
6795762023-04-27 13:50:26.468,fake ville,0,2024-06-27 21:31:09.934297
6795772023-04-27 14:01:06.787,fake ville,0,2024-06-27 21:31:09.934297
6795812023-04-27 15:01:09.443,fake ville,0,2024-06-27 21:31:09.934297
