id,Type_fraude,cluster,Date_systeme
6824862023-06-06 11:07:42.208,Faux code postal,2,2024-06-27 21:46:07.662444
6825652023-06-07 09:32:12.988,Faux code postal,2,2024-06-27 21:46:07.662444
6828722023-06-12 12:56:56.793,Faux code postal,2,2024-06-27 21:46:07.662444
6830382023-06-14 17:21:05.961,Faux code postal,2,2024-06-27 21:46:07.662444
6830382023-06-14 17:21:11.790,Faux code postal,2,2024-06-27 21:46:07.662444
6830382023-06-14 17:21:16.768,Faux code postal,2,2024-06-27 21:46:07.662444
6830672023-06-15 13:04:08.714,Faux code postal,2,2024-06-27 21:46:07.662444
6830672023-06-15 13:04:14.744,Faux code postal,2,2024-06-27 21:46:07.662444
6830672023-06-15 13:04:19.969,Faux code postal,2,2024-06-27 21:46:07.662444
6832052023-06-19 09:52:54.390,Faux code postal,2,2024-06-27 21:46:07.662444
6832052023-06-19 09:52:59.298,Faux code postal,2,2024-06-27 21:46:07.662444
6838992023-06-30 15:51:48.159,Faux code postal,2,2024-06-27 21:46:07.662444
6839002023-06-30 16:19:40.907,Faux code postal,2,2024-06-27 21:46:07.662444
6843132023-07-10 16:15:22.330,Faux code postal,2,2024-06-27 21:46:07.662444
6843132023-07-10 16:15:28.299,Faux code postal,2,2024-06-27 21:46:07.662444
6843132023-07-10 16:15:33.566,Faux code postal,2,2024-06-27 21:46:07.662444
6843162023-07-10 16:48:06.314,Faux code postal,2,2024-06-27 21:46:07.662444
6843882023-07-11 12:16:24.178,Faux code postal,2,2024-06-27 21:46:07.662444
6843882023-07-11 12:16:31.492,Faux code postal,2,2024-06-27 21:46:07.662444
6843882023-07-11 12:16:37.935,Faux code postal,2,2024-06-27 21:46:07.662444
6848022023-07-18 17:20:11.423,Faux code postal,0,2024-06-27 21:46:07.662444
6848852023-07-19 17:42:33.050,Faux code postal,0,2024-06-27 21:46:07.662444
6850262023-07-21 16:27:20.061,Faux code postal,0,2024-06-27 21:46:07.662444
6853062023-07-27 08:58:16.748,Faux code postal,0,2024-06-27 21:46:07.662444
6853062023-07-27 08:58:22.043,Faux code postal,0,2024-06-27 21:46:07.662444
6853062023-07-27 08:58:26.689,Faux code postal,0,2024-06-27 21:46:07.662444
6856102023-08-01 10:04:15.180,Faux code postal,0,2024-06-27 21:46:07.662444
6857222023-08-03 16:33:14.614,Faux code postal,0,2024-06-27 21:46:07.662444
6857342023-08-04 08:26:44.928,Faux code postal,0,2024-06-27 21:46:07.662444
6857342023-08-04 08:26:50.760,Faux code postal,0,2024-06-27 21:46:07.662444
6857342023-08-04 08:26:56.024,Faux code postal,0,2024-06-27 21:46:07.662444
6860082023-08-09 13:46:56.116,Faux code postal,0,2024-06-27 21:46:07.662444
6860082023-08-09 13:47:02.711,Faux code postal,0,2024-06-27 21:46:07.662444
6860082023-08-09 13:47:08.947,Faux code postal,0,2024-06-27 21:46:07.662444
6860332023-08-10 08:24:14.564,Faux code postal,0,2024-06-27 21:46:07.662444
6860332023-08-10 08:24:21.324,Faux code postal,0,2024-06-27 21:46:07.662444
6860332023-08-10 08:24:27.281,Faux code postal,0,2024-06-27 21:46:07.662444
6860362023-08-10 08:51:43.467,Faux code postal,0,2024-06-27 21:46:07.662444
6860362023-08-10 08:51:56.137,Faux code postal,0,2024-06-27 21:46:07.662444
6860362023-08-10 08:52:06.415,Faux code postal,0,2024-06-27 21:46:07.662444
6860372023-08-10 08:51:53.039,Faux code postal,0,2024-06-27 21:46:07.662444
6860372023-08-10 08:52:03.706,Faux code postal,0,2024-06-27 21:46:07.662444
6860372023-08-10 08:52:11.576,Faux code postal,0,2024-06-27 21:46:07.662444
6860382023-08-10 08:51:57.296,Faux code postal,0,2024-06-27 21:46:07.662444
6860382023-08-10 08:52:07.986,Faux code postal,0,2024-06-27 21:46:07.662444
6860382023-08-10 08:52:18.665,Faux code postal,0,2024-06-27 21:46:07.662444
6860392023-08-10 08:52:25.159,Faux code postal,0,2024-06-27 21:46:07.662444
6860392023-08-10 08:52:37.714,Faux code postal,0,2024-06-27 21:46:07.662444
6860392023-08-10 08:52:48.257,Faux code postal,0,2024-06-27 21:46:07.662444
6860402023-08-10 08:52:32.182,Faux code postal,0,2024-06-27 21:46:07.662444
6860402023-08-10 08:52:42.617,Faux code postal,0,2024-06-27 21:46:07.662444
6860402023-08-10 08:52:51.451,Faux code postal,0,2024-06-27 21:46:07.662444
6860412023-08-10 08:52:38.339,Faux code postal,0,2024-06-27 21:46:07.662444
6860412023-08-10 08:52:49.528,Faux code postal,0,2024-06-27 21:46:07.662444
6860412023-08-10 08:53:00.459,Faux code postal,0,2024-06-27 21:46:07.662444
6860422023-08-10 08:53:06.871,Faux code postal,0,2024-06-27 21:46:07.662444
6860422023-08-10 08:53:19.299,Faux code postal,0,2024-06-27 21:46:07.662444
6860422023-08-10 08:53:30.053,Faux code postal,0,2024-06-27 21:46:07.662444
6860432023-08-10 08:53:11.485,Faux code postal,0,2024-06-27 21:46:07.662444
6860432023-08-10 08:53:22.511,Faux code postal,0,2024-06-27 21:46:07.662444
6860432023-08-10 08:53:32.099,Faux code postal,0,2024-06-27 21:46:07.662444
6860442023-08-10 08:53:19.591,Faux code postal,0,2024-06-27 21:46:07.662444
6860442023-08-10 08:53:30.903,Faux code postal,0,2024-06-27 21:46:07.662444
6860442023-08-10 08:53:40.692,Faux code postal,0,2024-06-27 21:46:07.662444
6860452023-08-10 08:53:48.479,Faux code postal,0,2024-06-27 21:46:07.662444
6860452023-08-10 08:54:00.518,Faux code postal,0,2024-06-27 21:46:07.662444
6860452023-08-10 08:54:11.580,Faux code postal,0,2024-06-27 21:46:07.662444
6860462023-08-10 08:53:54.272,Faux code postal,0,2024-06-27 21:46:07.662444
6860462023-08-10 08:54:04.535,Faux code postal,0,2024-06-27 21:46:07.662444
6860462023-08-10 08:54:13.953,Faux code postal,0,2024-06-27 21:46:07.662444
6860472023-08-10 08:54:00.147,Faux code postal,0,2024-06-27 21:46:07.662444
6860472023-08-10 08:54:11.852,Faux code postal,0,2024-06-27 21:46:07.662444
6860472023-08-10 08:54:18.537,Faux code postal,0,2024-06-27 21:46:07.662444
6863582023-08-17 09:00:18.581,Faux code postal,0,2024-06-27 21:46:07.662444
6867532023-08-25 13:13:44.130,Faux code postal,0,2024-06-27 21:46:07.662444
6868242023-08-29 08:07:17.637,Faux code postal,0,2024-06-27 21:46:07.662444
6868242023-08-29 08:07:25.644,Faux code postal,0,2024-06-27 21:46:07.662444
6868242023-08-29 08:07:33.117,Faux code postal,0,2024-06-27 21:46:07.662444
6868272023-08-29 08:16:51.591,Faux code postal,0,2024-06-27 21:46:07.662444
6868272023-08-29 08:16:59.502,Faux code postal,0,2024-06-27 21:46:07.662444
6868272023-08-29 08:17:06.890,Faux code postal,0,2024-06-27 21:46:07.662444
6868502023-08-29 12:38:29.647,Faux code postal,0,2024-06-27 21:46:07.662444
6868502023-08-29 12:38:34.969,Faux code postal,0,2024-06-27 21:46:07.662444
6868502023-08-29 12:38:39.735,Faux code postal,0,2024-06-27 21:46:07.662444
6868512023-08-29 12:38:49.732,Faux code postal,0,2024-06-27 21:46:07.662444
6868512023-08-29 12:38:55.009,Faux code postal,0,2024-06-27 21:46:07.662444
6868512023-08-29 12:38:59.750,Faux code postal,0,2024-06-27 21:46:07.662444
6868522023-08-29 12:39:24.646,Faux code postal,0,2024-06-27 21:46:07.662444
6868522023-08-29 12:39:29.807,Faux code postal,0,2024-06-27 21:46:07.662444
6868522023-08-29 12:39:34.683,Faux code postal,0,2024-06-27 21:46:07.662444
6868532023-08-29 12:39:44.343,Faux code postal,0,2024-06-27 21:46:07.662444
6868532023-08-29 12:39:49.486,Faux code postal,0,2024-06-27 21:46:07.662444
6868532023-08-29 12:39:54.229,Faux code postal,0,2024-06-27 21:46:07.662444
6868542023-08-29 12:40:03.853,Faux code postal,0,2024-06-27 21:46:07.662444
6868542023-08-29 12:40:09.154,Faux code postal,0,2024-06-27 21:46:07.662444
6868542023-08-29 12:40:13.935,Faux code postal,0,2024-06-27 21:46:07.662444
6868552023-08-29 12:40:23.703,Faux code postal,0,2024-06-27 21:46:07.662444
6868552023-08-29 12:40:28.993,Faux code postal,0,2024-06-27 21:46:07.662444
6868552023-08-29 12:40:34.309,Faux code postal,0,2024-06-27 21:46:07.662444
6868562023-08-29 12:40:43.696,Faux code postal,0,2024-06-27 21:46:07.662444
6868562023-08-29 12:40:49.089,Faux code postal,0,2024-06-27 21:46:07.662444
6868562023-08-29 12:40:53.995,Faux code postal,0,2024-06-27 21:46:07.662444
6868582023-08-29 13:33:40.097,Faux code postal,0,2024-06-27 21:46:07.662444
6868582023-08-29 13:33:46.337,Faux code postal,0,2024-06-27 21:46:07.662444
6868582023-08-29 13:33:51.106,Faux code postal,0,2024-06-27 21:46:07.662444
6869842023-08-31 10:54:01.783,Faux code postal,0,2024-06-27 21:46:07.662444
6872942023-09-04 17:47:22.550,Faux code postal,0,2024-06-27 21:46:07.662444
6872962023-09-04 17:54:43.846,Faux code postal,0,2024-06-27 21:46:07.662444
6873012023-09-05 07:52:10.559,Faux code postal,0,2024-06-27 21:46:07.662444
6873012023-09-05 07:52:16.008,Faux code postal,0,2024-06-27 21:46:07.662444
6873012023-09-05 07:52:20.903,Faux code postal,0,2024-06-27 21:46:07.662444
6873592023-09-05 13:54:02.574,Faux code postal,0,2024-06-27 21:46:07.662444
6873592023-09-05 13:54:07.897,Faux code postal,0,2024-06-27 21:46:07.662444
6873592023-09-05 13:54:13.155,Faux code postal,0,2024-06-27 21:46:07.662444
6875142023-09-07 10:59:08.575,Faux code postal,0,2024-06-27 21:46:07.662444
6875142023-09-07 10:59:13.973,Faux code postal,0,2024-06-27 21:46:07.662444
6875142023-09-07 10:59:18.504,Faux code postal,0,2024-06-27 21:46:07.662444
6877232023-09-11 10:19:53.478,Faux code postal,0,2024-06-27 21:46:07.662444
6876382023-09-08 09:50:44.589,Faux code postal,0,2024-06-27 21:46:07.662444
6878642023-09-12 14:12:47.746,Faux code postal,0,2024-06-27 21:46:07.662444
6878642023-09-12 14:12:52.568,Faux code postal,0,2024-06-27 21:46:07.662444
6878642023-09-12 14:12:56.748,Faux code postal,0,2024-06-27 21:46:07.662444
6878652023-09-12 14:17:50.548,Faux code postal,0,2024-06-27 21:46:07.662444
6878652023-09-12 14:17:55.803,Faux code postal,0,2024-06-27 21:46:07.662444
6878652023-09-12 14:18:00.815,Faux code postal,0,2024-06-27 21:46:07.662444
6878662023-09-12 14:18:52.645,Faux code postal,0,2024-06-27 21:46:07.662444
6878662023-09-12 14:18:57.174,Faux code postal,0,2024-06-27 21:46:07.662444
6878662023-09-12 14:19:01.752,Faux code postal,0,2024-06-27 21:46:07.662444
6882332023-09-15 16:38:15.474,Faux code postal,0,2024-06-27 21:46:07.662444
6885932023-09-20 17:46:37.034,Faux code postal,0,2024-06-27 21:46:07.662444
6889402023-09-25 15:29:32.269,Faux code postal,0,2024-06-27 21:46:07.662444
6889402023-09-25 15:29:37.634,Faux code postal,0,2024-06-27 21:46:07.662444
6889402023-09-25 15:29:42.527,Faux code postal,0,2024-06-27 21:46:07.662444
6900122023-10-06 12:10:28.608,Faux code postal,0,2024-06-27 21:46:07.662444
6900222023-10-06 12:33:27.762,Faux code postal,0,2024-06-27 21:46:07.662444
6900222023-10-06 12:33:33.216,Faux code postal,0,2024-06-27 21:46:07.662444
6900222023-10-06 12:33:37.976,Faux code postal,0,2024-06-27 21:46:07.662444
6900232023-10-06 12:33:48.139,Faux code postal,0,2024-06-27 21:46:07.662444
6900232023-10-06 12:33:53.565,Faux code postal,0,2024-06-27 21:46:07.662444
6900232023-10-06 12:33:58.442,Faux code postal,0,2024-06-27 21:46:07.662444
6900242023-10-06 12:34:08.136,Faux code postal,0,2024-06-27 21:46:07.662444
6900242023-10-06 12:34:13.510,Faux code postal,0,2024-06-27 21:46:07.662444
6900242023-10-06 12:34:18.433,Faux code postal,0,2024-06-27 21:46:07.662444
6900252023-10-06 12:34:28.065,Faux code postal,0,2024-06-27 21:46:07.662444
6900252023-10-06 12:34:33.473,Faux code postal,0,2024-06-27 21:46:07.662444
6900252023-10-06 12:34:38.375,Faux code postal,0,2024-06-27 21:46:07.662444
6900262023-10-06 12:34:48.191,Faux code postal,0,2024-06-27 21:46:07.662444
6900262023-10-06 12:34:53.497,Faux code postal,0,2024-06-27 21:46:07.662444
6900262023-10-06 12:34:58.358,Faux code postal,0,2024-06-27 21:46:07.662444
6900272023-10-06 12:35:08.377,Faux code postal,0,2024-06-27 21:46:07.662444
6900272023-10-06 12:35:13.891,Faux code postal,0,2024-06-27 21:46:07.662444
6900272023-10-06 12:35:18.826,Faux code postal,0,2024-06-27 21:46:07.662444
6900282023-10-06 12:35:28.579,Faux code postal,0,2024-06-27 21:46:07.662444
6900282023-10-06 12:35:34.137,Faux code postal,0,2024-06-27 21:46:07.662444
6900282023-10-06 12:35:39.120,Faux code postal,0,2024-06-27 21:46:07.662444
6900292023-10-06 12:35:49.576,Faux code postal,0,2024-06-27 21:46:07.662444
6900292023-10-06 12:35:54.995,Faux code postal,0,2024-06-27 21:46:07.662444
6900292023-10-06 12:36:00.031,Faux code postal,0,2024-06-27 21:46:07.662444
6900302023-10-06 12:36:09.518,Faux code postal,0,2024-06-27 21:46:07.662444
6900302023-10-06 12:36:15.044,Faux code postal,0,2024-06-27 21:46:07.662444
6900302023-10-06 12:36:20.167,Faux code postal,0,2024-06-27 21:46:07.662444
6900312023-10-06 12:36:30.477,Faux code postal,0,2024-06-27 21:46:07.662444
6900312023-10-06 12:36:35.860,Faux code postal,0,2024-06-27 21:46:07.662444
6900312023-10-06 12:36:40.749,Faux code postal,0,2024-06-27 21:46:07.662444
6900322023-10-06 12:36:50.793,Faux code postal,0,2024-06-27 21:46:07.662444
6900322023-10-06 12:36:56.195,Faux code postal,0,2024-06-27 21:46:07.662444
6900322023-10-06 12:37:01.055,Faux code postal,0,2024-06-27 21:46:07.662444
6902662023-10-09 15:35:55.509,Faux code postal,0,2024-06-27 21:46:07.662444
6905682023-10-11 16:34:49.502,Faux code postal,0,2024-06-27 21:46:07.662444
6905682023-10-11 16:34:54.998,Faux code postal,0,2024-06-27 21:46:07.662444
6905682023-10-11 16:34:59.973,Faux code postal,0,2024-06-27 21:46:07.662444
6907852023-10-13 10:12:43.604,Faux code postal,0,2024-06-27 21:46:07.662444
6907852023-10-13 10:12:50.319,Faux code postal,0,2024-06-27 21:46:07.662444
6907852023-10-13 10:12:56.368,Faux code postal,0,2024-06-27 21:46:07.662444
6907912023-10-13 10:30:48.950,Faux code postal,0,2024-06-27 21:46:07.662444
6907912023-10-13 10:30:56.156,Faux code postal,0,2024-06-27 21:46:07.662444
6907912023-10-13 10:31:02.304,Faux code postal,0,2024-06-27 21:46:07.662444
6909892023-10-16 14:03:25.673,Faux code postal,0,2024-06-27 21:46:07.662444
6909922023-10-16 14:07:14.846,Faux code postal,0,2024-06-27 21:46:07.662444
6909922023-10-16 14:07:40.667,Faux code postal,0,2024-06-27 21:46:07.662444
6912402023-10-18 12:45:41.876,Faux code postal,0,2024-06-27 21:46:07.662444
6917372023-10-20 16:04:35.269,Faux code postal,0,2024-06-27 21:46:07.662444
6918462023-10-23 13:23:27.313,Faux code postal,0,2024-06-27 21:46:07.662444
6918482023-10-23 13:24:26.677,Faux code postal,0,2024-06-27 21:46:07.662444
6919212023-10-23 16:48:53.531,Faux code postal,0,2024-06-27 21:46:07.662444
6920322023-10-24 10:22:42.819,Faux code postal,0,2024-06-27 21:46:07.662444
6920782023-10-24 12:42:08.322,Faux code postal,0,2024-06-27 21:46:07.662444
6920802023-10-24 12:43:45.998,Faux code postal,0,2024-06-27 21:46:07.662444
6924142023-10-26 10:50:18.806,Faux code postal,0,2024-06-27 21:46:07.662444
6924142023-10-26 10:50:27.506,Faux code postal,0,2024-06-27 21:46:07.662444
6924142023-10-26 10:50:34.599,Faux code postal,0,2024-06-27 21:46:07.662444
6927492023-10-30 11:59:38.293,Faux code postal,0,2024-06-27 21:46:07.662444
6929052023-10-31 10:03:05.919,Faux code postal,0,2024-06-27 21:46:07.662444
6929052023-10-31 10:05:07.078,Faux code postal,0,2024-06-27 21:46:07.662444
6929052023-10-31 10:41:09.154,Faux code postal,0,2024-06-27 21:46:07.662444
6929052023-10-31 11:41:10.404,Faux code postal,0,2024-06-27 21:46:07.662444
6930442023-10-31 16:29:17.077,Faux code postal,0,2024-06-27 21:46:07.662444
6931242023-11-02 11:51:25.364,Faux code postal,0,2024-06-27 21:46:07.662444
6931652023-11-02 14:53:03.822,Faux code postal,0,2024-06-27 21:46:07.662444
6932602023-11-03 10:20:31.717,Faux code postal,0,2024-06-27 21:46:07.662444
6932602023-11-03 10:20:40.605,Faux code postal,0,2024-06-27 21:46:07.662444
6932602023-11-03 10:20:47.923,Faux code postal,0,2024-06-27 21:46:07.662444
6932612023-11-03 10:21:03.785,Faux code postal,0,2024-06-27 21:46:07.662444
6932612023-11-03 10:21:12.588,Faux code postal,0,2024-06-27 21:46:07.662444
6932612023-11-03 10:21:19.819,Faux code postal,0,2024-06-27 21:46:07.662444
6932622023-11-03 10:21:34.867,Faux code postal,0,2024-06-27 21:46:07.662444
6932622023-11-03 10:21:43.684,Faux code postal,0,2024-06-27 21:46:07.662444
6932622023-11-03 10:21:51.019,Faux code postal,0,2024-06-27 21:46:07.662444
6932642023-11-03 10:24:28.681,Faux code postal,0,2024-06-27 21:46:07.662444
6932642023-11-03 10:24:37.454,Faux code postal,0,2024-06-27 21:46:07.662444
6932642023-11-03 10:24:44.590,Faux code postal,0,2024-06-27 21:46:07.662444
6932652023-11-03 10:25:00.549,Faux code postal,0,2024-06-27 21:46:07.662444
6932652023-11-03 10:25:09.326,Faux code postal,0,2024-06-27 21:46:07.662444
6932652023-11-03 10:25:16.633,Faux code postal,0,2024-06-27 21:46:07.662444
6932672023-11-03 10:30:32.899,Faux code postal,0,2024-06-27 21:46:07.662444
6932672023-11-03 10:30:42.266,Faux code postal,0,2024-06-27 21:46:07.662444
6932672023-11-03 10:30:49.621,Faux code postal,0,2024-06-27 21:46:07.662444
6932682023-11-03 10:31:05.244,Faux code postal,0,2024-06-27 21:46:07.662444
6932682023-11-03 10:31:14.549,Faux code postal,0,2024-06-27 21:46:07.662444
6932682023-11-03 10:31:21.964,Faux code postal,0,2024-06-27 21:46:07.662444
6932692023-11-03 10:31:57.165,Faux code postal,0,2024-06-27 21:46:07.662444
6932692023-11-03 10:32:06.088,Faux code postal,0,2024-06-27 21:46:07.662444
6932692023-11-03 10:32:13.403,Faux code postal,0,2024-06-27 21:46:07.662444
6933822023-11-06 09:21:14.562,Faux code postal,0,2024-06-27 21:46:07.662444
6934142023-11-06 10:03:14.213,Faux code postal,0,2024-06-27 21:46:07.662444
6935522023-11-06 17:19:16.413,Faux code postal,0,2024-06-27 21:46:07.662444
6935592023-11-06 17:44:04.778,Faux code postal,0,2024-06-27 21:46:07.662444
6938972023-11-08 09:58:41.778,Faux code postal,0,2024-06-27 21:46:07.662444
6938972023-11-08 09:58:53.730,Faux code postal,0,2024-06-27 21:46:07.662444
6938972023-11-08 09:59:04.284,Faux code postal,0,2024-06-27 21:46:07.662444
6938982023-11-08 09:59:45.547,Faux code postal,0,2024-06-27 21:46:07.662444
6938982023-11-08 09:59:57.212,Faux code postal,0,2024-06-27 21:46:07.662444
6938982023-11-08 10:00:08.289,Faux code postal,0,2024-06-27 21:46:07.662444
6939502023-11-08 11:58:02.444,Faux code postal,0,2024-06-27 21:46:07.662444
6939502023-11-08 11:58:13.913,Faux code postal,0,2024-06-27 21:46:07.662444
6939502023-11-08 11:58:24.415,Faux code postal,0,2024-06-27 21:46:07.662444
6939522023-11-08 11:59:27.316,Faux code postal,0,2024-06-27 21:46:07.662444
6939522023-11-08 11:59:39.640,Faux code postal,0,2024-06-27 21:46:07.662444
6939522023-11-08 11:59:49.574,Faux code postal,0,2024-06-27 21:46:07.662444
6942692023-11-09 15:00:44.848,Faux code postal,0,2024-06-27 21:46:07.662444
6942712023-11-09 15:03:04.066,Faux code postal,0,2024-06-27 21:46:07.662444
6942742023-11-09 15:07:34.294,Faux code postal,0,2024-06-27 21:46:07.662444
6944692023-11-10 14:50:44.260,Faux code postal,0,2024-06-27 21:46:07.662444
6944702023-11-10 14:52:27.650,Faux code postal,0,2024-06-27 21:46:07.662444
6946592023-11-13 11:21:24.150,Faux code postal,0,2024-06-27 21:46:07.662444
6948952023-11-14 13:58:13.956,Faux code postal,0,2024-06-27 21:46:07.662444
6949002023-11-14 14:01:07.864,Faux code postal,0,2024-06-27 21:46:07.662444
